"","x","sample_id","replicate_id","control_status","sample_ID","sample_name","experiment_group","fastq_filepath","raw_total_sequences","reads_mapped","error_rate","average_quality","percent_mapped","percent_peptides_detected","percent_peptides_between_10_and_100"
"339","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1373665,1153606,0.002020751,35.4,83.9801552780336,78.0511005247277,27.5517125770913
"340","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1800335,1479973,0.002011446,35.4,82.2054228796307,78.2163936471304,31.6037331295758
"341","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2896024,2379263,0.002134356,35.4,82.1561906945523,85.0682613814451,42.1302540991915
"342","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5228478,4556944,0.001944628,35.5,87.1562240483751,92.5329611639131,49.8771996850074
"343","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30130,8981,0.003851191,35.2,29.8075008297378,5.98485852624028,0.00545779177744685
"344","20231219_PASC_phipflow_SEARCH2_debug_trim50.20_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1547679,1334965,0.002153483,35.4,86.2559355008371,63.2402130098162,25.3615787052559
"345","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465227,0.001937616,35.4,88.779266416171,20.1065049081142,3.26453916745285
"346","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3966519,0.001881327,35.4,89.7721362565436,18.4559127377063,4.25239947917073
"347","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1153758,0.002066985,35.4,85.9782147804748,78.8034961054757,27.6920557942257
"348","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480365,0.002071435,35.4,84.1764540313707,78.9797048114333,31.8501134441005
"349","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384031,0.00221472,35.4,84.2808382016315,85.7208573411198,42.721254980235
"350","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4599575,0.002019969,35.5,89.6404462323952,93.0608075972462,50.6436295874689
"351","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8707,0.003514414,35.3,29.7126672126672,5.85621057720046,0.00389842269817632
"352","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337038,0.002191082,35.5,88.1271631571697,64.2600403876592,25.6212136569544
"353","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465227,0.001937616,35.4,88.779266416171,20.1065049081142,3.26453916745285
"354","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3966519,0.001881327,35.4,89.7721362565436,18.4559127377063,4.25239947917073
"355","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1153758,0.002066985,35.4,85.9782147804748,78.8034961054757,27.6920557942257
"356","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480365,0.002071435,35.4,84.1764540313707,78.9797048114333,31.8501134441005
"357","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384031,0.00221472,35.4,84.2808382016315,85.7208573411198,42.721254980235
"358","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4599575,0.002019969,35.5,89.6404462323952,93.0608075972462,50.6436295874689
"359","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8707,0.003514414,35.3,29.7126672126672,5.85621057720046,0.00389842269817632
"360","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337038,0.002191082,35.5,88.1271631571697,64.2600403876592,25.6212136569544
"361","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465227,0.001937616,35.4,88.779266416171,20.1065049081142,3.26453916745285
"362","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3966519,0.001881327,35.4,89.7721362565436,18.4559127377063,4.25239947917073
"363","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1153758,0.002066985,35.4,85.9782147804748,78.8034961054757,27.6920557942257
"364","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480365,0.002071435,35.4,84.1764540313707,78.9797048114333,31.8501134441005
"365","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384031,0.00221472,35.4,84.2808382016315,85.7208573411198,42.721254980235
"366","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4599575,0.002019969,35.5,89.6404462323952,93.0608075972462,50.6436295874689
"367","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8707,0.003514414,35.3,29.7126672126672,5.85621057720046,0.00389842269817632
"368","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337038,0.002191082,35.5,88.1271631571697,64.2600403876592,25.6212136569544
"369","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465227,0.001937616,35.4,88.779266416171,20.1065049081142,3.26453916745285
"370","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3966519,0.001881327,35.4,89.7721362565436,18.4559127377063,4.25239947917073
"371","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1153758,0.002066985,35.4,85.9782147804748,78.8034961054757,27.6920557942257
"372","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480365,0.002071435,35.4,84.1764540313707,78.9797048114333,31.8501134441005
"373","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384031,0.00221472,35.4,84.2808382016315,85.7208573411198,42.721254980235
"374","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4599575,0.002019969,35.5,89.6404462323952,93.0608075972462,50.6436295874689
"375","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8707,0.003514414,35.3,29.7126672126672,5.85621057720046,0.00389842269817632
"376","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337038,0.002191082,35.5,88.1271631571697,64.2600403876592,25.6212136569544
"377","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465963,0.001962687,35.4,88.798122768174,20.1314548133825,3.26453916745285
"378","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3967325,0.001905324,35.4,89.7903780302053,18.4738454821179,4.25317916371036
"379","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1154009,0.002092635,35.4,85.9969193371582,78.8128523199513,27.6990729550824
"380","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480674,0.002096046,35.4,84.1940243767219,78.9875016568297,31.8563509204176
"381","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384570,0.002241343,35.4,84.2998930594713,85.7270948174369,42.7306111947106
"382","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4600166,0.002035127,35.5,89.6519641451857,93.0631466508651,50.6459686410878
"383","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8723,0.003728075,35.3,29.7672672672673,5.86556679167609,0.00389842269817632
"384","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337362,0.002219623,35.5,88.1485187213817,64.2662778639762,25.6251120796526
"385","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465963,0.001962687,35.4,88.798122768174,20.1314548133825,3.26453916745285
"386","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3967325,0.001905324,35.4,89.7903780302053,18.4738454821179,4.25317916371036
"387","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1154009,0.002092635,35.4,85.9969193371582,78.8128523199513,27.6990729550824
"388","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480674,0.002096046,35.4,84.1940243767219,78.9875016568297,31.8563509204176
"389","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384570,0.002241343,35.4,84.2998930594713,85.7270948174369,42.7306111947106
"390","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4600166,0.002035127,35.5,89.6519641451857,93.0631466508651,50.6459686410878
"391","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8723,0.003728075,35.3,29.7672672672673,5.86556679167609,0.00389842269817632
"392","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337362,0.002219623,35.5,88.1485187213817,64.2662778639762,25.6251120796526
"393","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465963,0.001962687,35.4,88.798122768174,20.1314548133825,3.26453916745285
"394","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3967325,0.001905324,35.4,89.7903780302053,18.4738454821179,4.25317916371036
"395","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1154009,0.002092635,35.4,85.9969193371582,78.8128523199513,27.6990729550824
"396","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480674,0.002096046,35.4,84.1940243767219,78.9875016568297,31.8563509204176
"397","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384570,0.002241343,35.4,84.2998930594713,85.7270948174369,42.7306111947106
"398","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4600166,0.002035127,35.5,89.6519641451857,93.0631466508651,50.6459686410878
"399","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8723,0.003728075,35.3,29.7672672672673,5.86556679167609,0.00389842269817632
"400","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337362,0.002219623,35.5,88.1485187213817,64.2662778639762,25.6251120796526
"401","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",3903194,3465963,0.001962687,35.4,88.798122768174,20.1314548133825,3.26453916745285
"402","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4418430,3967325,0.001905324,35.4,89.7903780302053,18.4738454821179,4.25317916371036
"403","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1341919,1154009,0.002092635,35.4,85.9969193371582,78.8128523199513,27.6990729550824
"404","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1758645,1480674,0.002096046,35.4,84.1940243767219,78.9875016568297,31.8563509204176
"405","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2828675,2384570,0.002241343,35.4,84.2998930594713,85.7270948174369,42.7306111947106
"406","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5131138,4600166,0.002035127,35.5,89.6519641451857,93.0631466508651,50.6459686410878
"407","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",29304,8723,0.003728075,35.3,29.7672672672673,5.86556679167609,0.00389842269817632
"408","20231219_PASC_phipflow_SEARCH2_debug_trim50.25_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1517169,1337362,0.002219623,35.5,88.1485187213817,64.2662778639762,25.6251120796526
